id,user_id,timestamp,ip_address,country,browser,device_type,operating_system,user_agent,login_successful,ip_address_int,login_hour
f99f7ea3-7fd3-47c9-b56e-b88324e9dc85,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-04 09:06:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/90 Android,True,2901794717,9
69b6aedc-7ab2-4119-b9b4-01df085d24ef,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-04 13:19:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/56 Android,True,2901794717,13
c69b85a6-355d-484f-acd8-fe30b98033cd,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-05 01:17:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/99 Android,True,2901794717,1
dc3f712f-ad87-4fcd-a99a-1bdf95b1cd9e,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-05 15:06:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/57 Android,False,2901794717,15
275a66ca-0cba-42f3-93a2-317bbba1b233,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-06 00:50:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/100 Android,True,2901794717,0
23a41505-fd94-4778-9a88-27a7e39127ce,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-06 08:13:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/92 Android,False,2901794717,8
efee6052-0807-4dd6-9e0f-61de32e1cae8,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-06 19:21:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/71 Android,False,2901794717,19
13dffabb-1287-4a14-88da-b19a06cfac32,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-06 05:14:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/77 Android,False,2901794717,5
ae5f4cce-9433-44b2-8126-646e01f3439b,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-23 14:13:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/96 macOS,True,513956050,14
c4b4f290-41fd-4277-86b0-62be3079f74c,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-23 23:12:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/91 macOS,True,513956050,23
16259886-01c7-46ba-866a-bfe093337916,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-24 03:53:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/89 macOS,True,513956050,3
8bfc441e-7e52-4117-9f7d-04e83c445af6,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-24 17:45:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/84 macOS,True,513956050,17
18da7453-d0f0-4a94-af1d-a4f9409934ab,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-25 07:03:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/80 macOS,True,513956050,7
92291ff3-74ec-44d6-b0c3-f2a86f1c98c3,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-25 21:13:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/96 macOS,True,513956050,21
bb24e21d-48ed-4d7f-a36a-2d7fed2a1ff4,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-26 02:48:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/65 macOS,True,513956050,2
7b5d3c39-033c-46e8-abcb-aa0e9fa6aea1,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-26 04:21:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/67 macOS,True,513956050,4
ee1e1efd-c3c0-4c0f-99c6-0596d7a6edf2,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-26 08:35:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/98 macOS,True,513956050,8
d65fad35-4fd9-4703-ac8e-9738742fa6a5,91975395-6934-410e-bdf6-eba413c6a35c,2025-06-26 19:04:44,30.162.88.210,CN,Safari,Mobile,macOS,Safari/92 macOS,True,513956050,19
2609e74a-afc6-4c42-8ebe-99b8460dcae6,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-24 23:03:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/70 Windows,True,95289821,23
bc45dd73-8fe6-4240-9614-844e3a5e26bd,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-25 02:14:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/81 Windows,True,95289821,2
017da40d-c830-4462-b3bf-f53523a80e2b,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-25 05:56:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/72 Windows,True,95289821,5
e5786430-5024-481e-a6ff-38fae5cc4fb3,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-25 19:37:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/66 Windows,True,95289821,19
7ea9f077-8a31-4bb7-b9c6-84070d774f3a,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-26 01:30:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/67 Windows,True,95289821,1
dca98cdc-9559-485b-bac4-47de3ba741f0,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-26 13:33:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/67 Windows,True,95289821,13
ada9bcdd-6127-4d6e-9afc-055d86bb8841,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-26 22:27:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/62 Windows,True,95289821,22
b656ee12-73fc-4166-86fb-2fd32a712f5f,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-26 13:00:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/98 Windows,True,95289821,13
4eef0c0a-33e3-4803-bc5c-777f34cbbf7f,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-26 16:13:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/81 Windows,True,95289821,16
f8aeec09-5e55-4953-aeca-fa80970ba216,4d5f35a3-8412-4a7d-93c4-280c1a28979b,2025-06-26 16:35:11,5.174.1.221,RU,Edge,Mobile,Windows,Edge/55 Windows,True,95289821,16
32ce89ff-7c13-4b07-8a0a-54c9c897dd01,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-20 21:58:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/69 Android,True,192296673,21
8d477e18-3daf-4be8-8ce2-8959a5315728,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-21 09:22:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/87 Android,True,192296673,9
db8d4d13-162b-42ff-b006-1958ab7b8aec,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-21 15:44:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/80 Android,True,192296673,15
d9f6f59a-f801-4d0b-ae35-185fb308862b,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-22 01:15:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/83 Android,True,192296673,1
e12441b2-8496-4d6b-8769-00f89413b831,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-22 07:12:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/77 Android,True,192296673,7
54be67d7-0f25-46f0-b35e-66b658492d5c,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-22 16:40:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/71 Android,True,192296673,16
ff3e8b37-cdff-48a4-b3b6-9a23f03d91fe,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-22 08:58:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/66 Android,True,192296673,8
0abc796f-2f8c-4153-af9b-6d0f69a7ba3b,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-22 11:05:22,11.118.54.225,RU,Firefox,Tablet,Android,Firefox/97 Android,True,192296673,11
4c8cc4d2-50c8-4111-a508-4cba8f539eb9,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-23 00:10:22,11.118.54.225,FR,Firefox,Tablet,Android,Firefox/94 Android,True,192296673,0
4a7f61e6-27d6-4577-9a06-6bf5927a099a,1b7ae57d-48f9-4f49-96a1-2ee68c1734fa,2025-06-23 04:58:22,11.118.54.225,JP,Firefox,Tablet,Android,Firefox/96 Android,True,192296673,4
e89a49f6-cc89-4a1c-98d0-027738c1f24b,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-21 03:48:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/62 iOS,True,2830102832,3
e351c6c2-7061-4a99-8fc1-901e6d5c2955,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-21 08:56:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/64 iOS,True,2830102832,8
0ed98837-7f78-4bd4-ad92-0441c73f6e97,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-21 15:10:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/61 iOS,True,2830102832,15
13960c6a-54ba-4cfd-8c21-b51d028e165c,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-21 20:24:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/50 iOS,True,2830102832,20
a38fda7a-9693-4fb6-a4ca-9412f769cedd,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-22 08:34:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/84 iOS,True,2830102832,8
acc25541-5bba-4fad-b9f6-31f6ee9d7384,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-22 09:34:16,155.181.140.252,AU,Opera,Mobile,iOS,Opera/85 iOS,True,2612366588,9
b6ebdc9c-4f92-430b-9a12-4bd0106d577b,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-22 11:24:16,168.175.241.48,BR,Opera,Mobile,iOS,Opera/50 iOS,True,2830102832,11
94ea114d-842f-427b-812c-8618d66ed38d,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-22 19:29:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/80 iOS,True,2830102832,19
856f7c6c-ba26-4472-92d8-f036caa75d71,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-22 22:42:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/53 iOS,True,2830102832,22
f635c16c-6c9d-43d0-9a36-7388ae5e64c5,c67cf644-24f0-4ceb-85b5-e76b3a594691,2025-06-22 16:48:16,168.175.241.48,AU,Opera,Mobile,iOS,Opera/54 iOS,True,2830102832,16
9d4b57fe-1292-4191-815b-64f0237e4a9d,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-06 13:30:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/93 Windows,True,3679823266,13
b4704be7-bd9f-40de-86e8-555a2e1ae295,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-06 14:29:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/59 Windows,True,3679823266,14
ba39d905-9b21-4ad1-8a40-7d4e3d74a98b,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-06 17:06:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/86 Windows,True,3679823266,17
4593d864-d584-4deb-af04-514a97c0606d,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-07 09:22:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/69 Windows,True,3679823266,9
0de53fd4-f4cb-480f-afa1-a51b8ade290e,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-07 10:54:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/65 Windows,True,3679823266,10
325b0f23-e182-40ac-8b33-d926403da232,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-07 15:09:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/100 Windows,True,3679823266,15
5d83ba50-811e-48dc-b699-1873aa0af6bc,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-08 04:28:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/83 Windows,True,3679823266,4
4230fd5e-9b9c-4bfc-be8d-5a24464d8b47,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-08 18:13:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/87 Windows,True,3679823266,18
b7b1a3c4-a22b-49ef-9134-5d0b77f63dfd,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-08 23:30:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/86 Windows,True,3679823266,23
0a933926-e97d-48cd-88a0-d926092ec957,5d08f037-58d3-4fc0-ba39-3eb17d191c3b,2025-07-09 09:59:01,219.85.165.162,RU,Safari,Tablet,Windows,Safari/97 Windows,True,3679823266,9
fbb5c45b-90c7-448c-bde7-c50f7d3172e1,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-10 18:16:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/55 macOS,True,1116176563,18
7e3236bc-242d-4f0a-9fcc-b3dc09bc010b,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-10 21:01:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/65 macOS,True,1116176563,21
317b196f-e030-44df-804a-2f99cd98dc74,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-11 00:03:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/85 macOS,True,1116176563,0
4d36d01b-ea57-48bb-b6e1-ae61f9440659,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-11 01:24:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/60 macOS,True,1116176563,1
0e90ca33-df96-4045-8d31-d290d58036ef,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-11 01:31:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/76 macOS,True,1116176563,1
7a71d833-9d87-4e0d-b103-6e23fc160240,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-11 11:44:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/80 macOS,True,1116176563,11
f7f83e7a-b061-49e0-a82e-cad9f0d11892,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-11 23:52:56,66.135.128.179,CN,Firefox,Mobile,macOS,Firefox/68 macOS,True,1116176563,23
f0251c5a-8690-4ce3-8150-72df7ecbfbf2,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-12 07:41:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/54 macOS,True,1116176563,7
af3dd8e7-4b6d-4305-9f5b-eecfe25304b8,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-12 23:32:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/66 macOS,True,1116176563,23
62eb5748-c276-4b35-9b21-3142622ac586,fda70856-580b-41f7-91a8-a58491541f6c,2025-07-13 10:17:56,66.135.128.179,IN,Firefox,Mobile,macOS,Firefox/87 macOS,True,1116176563,10
12339c76-9b08-4058-bd9d-53c3270db1bd,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-26 01:06:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/91 Windows,True,2281349783,1
2ea34949-7989-4f3d-9ca7-b4b2f55db31a,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-26 03:43:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/67 Windows,True,2281349783,3
63af405d-7d98-4436-8db5-0dc61fb8389c,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-26 17:54:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/59 Windows,True,2281349783,17
b6c2377b-0a3c-400d-ab99-d993784f80c6,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-26 19:12:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/53 Windows,True,2281349783,19
5e26efa0-6102-4539-9555-b41d14831f66,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-26 22:06:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/100 Windows,True,2281349783,22
84e03039-f7dd-4d0e-ac84-e46f74b49fc3,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-27 13:54:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/68 Windows,False,2281349783,13
72fd38b3-65bd-417f-8391-0bcf06a116b7,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-27 21:58:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/94 Windows,True,2281349783,21
08b63832-65e7-4d31-aadc-18ae3700b03c,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-27 12:35:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/84 Windows,True,2281349783,12
59235de4-87b3-4daf-817a-e0cc4f4cec1c,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-27 14:02:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/88 Windows,True,2281349783,14
1d6cba70-0a49-4946-a4a1-1c05adba399e,6e38bab7-075e-4012-80bd-c10bc555b8e4,2025-06-27 09:37:10,135.250.162.151,DE,Safari,Tablet,Windows,Safari/88 Windows,True,2281349783,9
41158478-72a6-4cd9-9cfa-59f8ef66b3af,f74743c2-dbad-4857-916c-1724047e2268,2025-06-25 20:47:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/93 Windows,True,2993030838,20
72a4b2ca-a223-486d-81d2-7ad2fbaba3a1,f74743c2-dbad-4857-916c-1724047e2268,2025-06-26 11:08:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/86 Windows,True,2993030838,11
58c3a379-66f2-4569-9597-b78834c32b8e,f74743c2-dbad-4857-916c-1724047e2268,2025-06-26 21:14:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/51 Windows,True,2993030838,21
d78add76-61cf-4fd4-91a8-4aec15ba41c1,f74743c2-dbad-4857-916c-1724047e2268,2025-06-27 10:22:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/93 Windows,True,2993030838,10
8533ac04-ce16-4f65-be5a-a976e5182459,f74743c2-dbad-4857-916c-1724047e2268,2025-06-28 00:28:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/67 Windows,True,2993030838,0
fee3a315-0650-4f80-904f-442938696e32,f74743c2-dbad-4857-916c-1724047e2268,2025-06-28 13:34:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/98 Windows,True,2993030838,13
91f663e5-aa50-43c7-98e1-141f966085cb,f74743c2-dbad-4857-916c-1724047e2268,2025-06-29 00:46:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/78 Windows,False,2993030838,0
41966588-9fea-4e10-a2a0-f36891b96003,f74743c2-dbad-4857-916c-1724047e2268,2025-06-29 03:56:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/87 Windows,True,2993030838,3
6a6e4ba7-eb73-4a4a-a555-a7641c64853a,f74743c2-dbad-4857-916c-1724047e2268,2025-06-29 17:54:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/81 Windows,True,2993030838,17
20c2de33-b03d-401a-877f-631efb38e0f3,f74743c2-dbad-4857-916c-1724047e2268,2025-06-30 02:00:59,178.102.6.182,FR,Chrome,Desktop,Windows,Chrome/72 Windows,True,2993030838,2
4139e0d9-3414-4370-af87-ab6df1becd6e,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-27 18:41:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/60 Linux,True,3149526574,18
eb9d4bf0-ba89-47a3-8ff3-4ca5c6f556e8,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-28 00:23:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/76 Linux,True,3149526574,0
284ccffe-5fae-49c7-a328-635e3716bf7e,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-28 12:18:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/81 Linux,True,3149526574,12
43b7d855-2f6f-4429-9e72-549732feb6d5,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-28 17:18:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/92 Linux,True,3149526574,17
ac28ec3c-f7b7-4650-bf6e-d6934ecb1f6c,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-29 09:30:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/75 Linux,True,3149526574,9
2e63f2bc-f3de-4767-aaed-c982c264aa7c,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-29 18:58:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/52 Linux,True,3149526574,18
41a700c2-6065-41c5-addc-981de7440746,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-30 00:25:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/66 Linux,True,3149526574,0
ca62dfb5-bc4c-4f1a-9838-54884129aff3,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-06-30 18:34:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/50 Linux,True,3149526574,18
0cde7908-877d-4cf2-832e-bf17b6641105,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-07-01 03:54:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/79 Linux,True,3149526574,3
728888f6-6e97-4cc0-b6b9-73262f2cb708,e5b3354c-8180-4b78-a8c6-6b0a1bb2c3ee,2025-07-01 07:11:19,187.185.246.46,RU,Edge,Tablet,Linux,Edge/83 Linux,True,3149526574,7
7a0a3f9f-8876-4bed-a1c8-46d545f1eb40,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-12 18:47:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/98 Android,True,3342715122,18
3bf4f614-654a-4da2-996b-89779478d3bb,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-12 19:44:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/63 Android,True,3342715122,19
133037dc-cb7d-46a1-87b6-ffa93485da09,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 00:22:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/85 Android,True,3342715122,0
e190f4f2-487d-4ed5-a5fa-31d246161557,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 02:41:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/68 Android,True,3342715122,2
67935793-f7f9-4894-a89b-205fea8e1e68,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 10:14:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/94 Android,True,3342715122,10
67843d8c-d195-494a-a295-83418f733fea,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 10:48:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/90 Android,True,3342715122,10
815e6597-65b3-4ba6-bdfc-9cd9e643e05e,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 14:58:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/95 Android,True,3342715122,14
db10d8fb-ea50-440b-9ac3-f33b809b73a3,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 15:17:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/85 Android,False,3342715122,15
d82178ad-0214-4603-9bf4-ecadcb14dbb0,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 19:12:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/57 Android,True,3342715122,19
5a643bb7-0f72-4513-a2ae-e35ba6aff884,e7562629-3e9e-4182-93a0-fbc75eb8370b,2025-07-13 21:17:37,199.61.200.242,CN,Opera,Tablet,Android,Opera/91 Android,True,3342715122,21
6dc6ce7a-96cf-40bc-a068-65efea91c0f8,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-27 14:21:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/67 Linux,True,2899427253,14
79cc17f2-d69f-47ac-9ed6-0ed91e05cdc8,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-27 21:31:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/80 Linux,True,2899427253,21
2120bc28-a010-4a42-8479-71d6909c3a36,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-28 05:39:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/65 Linux,True,2899427253,5
daf0250d-9ad1-42b2-8752-0959adef480d,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-28 13:31:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/85 Linux,True,2899427253,13
0093972f-fcd1-4b58-887e-9be2e38ed7e8,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-28 16:04:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/74 Linux,True,2899427253,16
a974d1f0-a686-45a7-a4ec-ae5291dcf613,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-29 00:49:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/97 Linux,False,2899427253,0
be7f67fc-4bc1-4562-88ea-5bf4f1efb95a,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-29 15:38:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/54 Linux,True,2899427253,15
99eb2f51-ef99-4aa2-a6c0-409ee42b10db,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-29 19:39:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/100 Linux,True,2899427253,19
f8793752-c935-4381-a974-ea897782b59e,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-06-30 09:44:50,172.209.191.181,GB,Safari,Tablet,Linux,Safari/50 Linux,True,2899427253,9
ef017251-7414-4193-99b9-4c42bf101adf,0da9f695-f975-4b80-94fd-b8e35c40d78d,2025-07-01 00:35:50,172.209.191.181,GB,Opera,Tablet,Linux,Opera/59 Linux,True,2899427253,0
79922489-a2fa-4c6b-bffa-918f2f7e8efe,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-27 08:46:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/85 Android,True,3162102557,8
7062122a-a438-484e-ac8d-7e4fdeb92647,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-27 21:52:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/84 Android,True,3162102557,21
81df85d4-a960-46e8-ba58-ef9d91a7d0c9,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-28 04:23:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/79 Android,True,3162102557,4
4adfc8d6-615b-4717-9223-40ffcc56f86e,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-28 20:23:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/70 Android,True,3162102557,20
794ab7e2-9391-44ea-a6ef-4a997d5022c4,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-29 11:18:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/62 Android,True,3162102557,11
75be0cd0-6ec1-4b54-bf2e-299857bbf68f,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-29 15:27:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/86 Android,True,3162102557,15
4ff69331-a50a-4fbc-bfa3-3e83ed22f067,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-29 07:57:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/97 Android,True,3162102557,7
2a756934-173b-423e-b1fc-38474080f6fa,16badc13-3b1a-4e50-adbd-10ea167ac37a,2025-06-29 23:37:40,188.121.219.29,BR,Opera,Mobile,Android,Opera/74 Android,True,3162102557,23
